model,num_nodes,num_processes,num_gpus,num_prompts,prompt_len,model_parallelism,data_parallelism,quantization,machine,inference_time,request_id,timestamp
falcon-7b,1,2,2,1,369,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.536990165710449,a8a6fcd6-7afc-4201-96a0-e83e3dbb0b90,2023-09-28 04:26:31
falcon-7b,1,2,2,1,710,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.6748905181884766,08c2650f-82da-4762-bc6d-5c1dd81b1cc2,2023-09-28 04:26:32
falcon-7b,1,2,2,1,274,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.100011348724365,9df3421d-77d6-4550-bdbc-9e1270b7ad4c,2023-09-28 04:26:38
falcon-7b,1,2,2,1,26,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.764055490493774,ef8bb208-8be1-4ffd-aadb-ca2f1eb6a0c9,2023-09-28 04:26:46
falcon-7b,1,2,2,1,188,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.561406850814819,f7637182-d25f-4790-b800-3e48448030c2,2023-09-28 04:26:52
falcon-7b,1,2,2,1,48,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.719463586807251,fd916156-3f95-4d22-ac18-a78d9cf5fbcc,2023-09-28 04:27:00
falcon-7b,1,2,2,1,66,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.7642710208892822,fa793ce0-2ffa-4555-9985-270121571040,2023-09-28 04:27:03
falcon-7b,1,2,2,1,54,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.301598310470581,3ed7d5d4-3918-47cd-9843-f357af5fa0fa,2023-09-28 04:27:05
falcon-7b,1,2,2,1,72,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.1730358600616455,9b1cff51-9c2e-4665-8f8d-306dca1d5c06,2023-09-28 04:27:12
falcon-7b,1,2,2,1,84,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.597217559814453,36818fc6-2c01-4ce4-b542-df6cdd842679,2023-09-28 04:27:17
falcon-7b,1,2,2,1,45,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.42853641510009766,500a9223-af8f-43ec-bbf1-aec47cced202,2023-09-28 04:27:17
falcon-7b,1,2,2,1,201,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.115291357040405,20d0cd58-09bf-4d48-83e2-e99378fdcf6b,2023-09-28 04:27:23
falcon-7b,1,2,2,1,151,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.334097385406494,cd0106e9-e47d-4ca4-8801-5bd3e78ddf5f,2023-09-28 04:27:30
falcon-7b,1,2,2,1,85,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.412895917892456,5c63e976-622f-46e9-ac50-281a20e96cbf,2023-09-28 04:27:33
falcon-7b,1,2,2,1,86,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.278987169265747,6e922dd5-9a7a-457a-b172-7759bdabdddc,2023-09-28 04:27:37
falcon-7b,1,2,2,1,247,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.6972455978393555,c762ec8c-f2de-4ce0-bc4d-50b9054448e7,2023-09-28 04:27:39
falcon-7b,1,2,2,1,104,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.297982931137085,501cec89-48a1-439e-bace-a178dff7ed9d,2023-09-28 04:27:45
falcon-7b,1,2,2,1,35,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.394131183624268,eee6ad16-7745-4864-893c-04bb7baf9807,2023-09-28 04:27:50
falcon-7b,1,2,2,1,48,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.304682731628418,180943d4-3013-4459-b17f-251de970c462,2023-09-28 04:27:51
falcon-7b,1,2,2,1,98,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.121363878250122,c6616e20-6cea-400f-892b-9eb192a295c0,2023-09-28 04:27:54
falcon-7b,1,2,2,1,171,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.455044984817505,9fe1d472-568f-425c-80ff-83ba46716eef,2023-09-28 04:28:01
model,num_nodes,num_processes,num_gpus,num_prompts,prompt_len,parallelism,none,quantization,machine,inference_time,request_id,timestamp
falcon-7b,1,2,2,1,12,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.0790128707885742,28e50079-c831-4432-b8ac-7461c2a7b94b,2023-09-28 04:23:47
falcon-7b,1,2,2,1,88,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.0605504512786865,f79a4565-88ee-4fbe-97ff-7b2d8c7f0032,2023-09-28 04:23:48
falcon-7b,1,2,2,1,131,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.5536375045776367,6241fd11-e3cf-48c2-bca6-e82f3f90118b,2023-09-28 04:23:49
falcon-7b,1,2,2,1,128,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.024144887924194,22b1bb78-bf80-4946-881a-d03a3cbbce6f,2023-09-28 04:23:56
falcon-7b,1,2,2,1,91,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.058580636978149,d8a2f05d-ccf7-4621-b174-89a8b472b80e,2023-09-28 04:24:03
falcon-7b,1,2,2,1,137,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.909628629684448,9453ca69-00df-435f-8654-23d861b778b7,2023-09-28 04:24:09
falcon-7b,1,2,2,1,122,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.129380702972412,2b10e622-1d85-4025-94e4-3fce581d0929,2023-09-28 04:24:16
falcon-7b,1,2,2,1,59,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.5369446277618408,ef1458b4-6032-4ab7-89a9-348f83772603,2023-09-28 04:24:18
falcon-7b,1,2,2,1,85,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.8811070919036865,422a41e4-e400-4223-8607-65d2997631e6,2023-09-28 04:24:21
falcon-7b,1,2,2,1,96,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.389596700668335,ca6a21dd-d7c1-42ad-ab2b-c12f9d4d20d4,2023-09-28 04:24:25
falcon-7b,1,2,2,1,68,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.14199686050415,87f922b8-963f-44b2-8700-b42fc3f7c499,2023-09-28 04:24:29
falcon-7b,1,2,2,1,82,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.688601016998291,ec700ab0-37c7-471e-b695-b1486b9cc53e,2023-09-28 04:24:35
falcon-7b,1,2,2,1,75,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.6732521057128906,d914bc07-0dbb-40d5-bd99-45ca8aaecee8,2023-09-28 04:24:37
falcon-7b,1,2,2,1,96,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.291117429733276,72350f72-8ac0-44c8-a7ba-8154e36beb42,2023-09-28 04:24:44
falcon-7b,1,2,2,1,98,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.855642080307007,24ef345a-cb0e-4889-89a0-b34575a6a561,2023-09-28 04:24:51
falcon-7b,1,2,2,1,123,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.7615501880645752,0c133f2d-4c80-4cb2-946e-1cdbeb14258a,2023-09-28 04:24:52
falcon-7b,1,2,2,1,87,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.14312744140625,d6581acf-6efd-435d-a08d-dc953b4d022d,2023-09-28 04:24:59
falcon-7b,1,2,2,1,28,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.656215190887451,f4876f0c-f0b3-455f-a799-3cecf30c3798,2023-09-28 04:25:02
falcon-7b,1,2,2,1,52,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.649555206298828,6253ab3b-5fdc-485c-8229-317692d20840,2023-09-28 04:25:10
falcon-7b,1,2,2,1,294,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.530388593673706,64935709-2446-457a-97eb-f866201f67c1,2023-09-28 04:25:15
falcon-7b,1,2,2,1,55,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.216604948043823,e52d9f33-6227-47e4-9153-9eae29d88a40,2023-09-28 04:25:20
falcon-7b,1,2,2,1,111,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.342970848083496,f73b0513-3dc0-4a2b-a651-f3c2d1a8a61b,2023-09-28 04:25:26
falcon-7b,1,2,2,1,27,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.531183242797852,46553512-7cf5-4bb7-88b5-9078b636d91a,2023-09-28 04:25:32
falcon-7b,1,2,2,1,141,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.7842271327972412,8f8ed40e-e7e0-4788-baa2-0fe3ebd0cab5,2023-09-28 04:25:32
falcon-7b,1,2,2,1,127,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.375898599624634,e603da5f-9158-4318-8e28-bc454e1dcf1e,2023-09-28 04:25:38
falcon-7b,1,2,2,1,79,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.5971808433532715,9ff97023-b337-4b4f-9454-cf5782fb3e23,2023-09-28 04:25:40
falcon-7b,1,2,2,1,133,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.770526885986328,d530c05b-1513-4795-8d36-4d84521187b0,2023-09-28 04:25:47
falcon-7b,1,2,2,1,147,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.864584922790527,e9141503-3df9-45c2-b7c0-705c10ffc486,2023-09-28 04:25:54
falcon-7b,1,2,2,1,84,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.247236967086792,909a20cc-8c9d-4bd5-9f4e-14b47a04b6db,2023-09-28 04:26:01
falcon-7b,1,2,2,1,245,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.064386606216431,28b25aed-2e50-4490-aa3f-36a9b1a474cb,2023-09-28 04:26:07
falcon-7b,1,2,2,1,39,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.794246196746826,8c48a091-4aeb-4556-bec2-2929318061b4,2023-09-28 04:26:15
falcon-7b,1,2,2,1,56,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.639909029006958,fa2dd1e5-44de-4cc9-9486-90111c4112dd,2023-09-28 04:26:23
falcon-7b,1,2,2,1,206,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.094533681869507,a00ebf5f-2402-4f93-b0ed-baa02f362e01,2023-09-28 04:26:29
falcon-7b,1,2,2,1,369,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.54559588432312,0218a07c-8e1d-43a1-813e-d5319d204db5,2023-09-28 04:26:33
falcon-7b,1,2,2,1,710,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.7049763202667236,34a73b2e-662f-45ad-80b0-7061db792e68,2023-09-28 04:26:34
falcon-7b,1,2,2,1,274,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.140627384185791,051e75a7-9b3e-411b-8625-cb18dde3454c,2023-09-28 04:26:40
falcon-7b,1,2,2,1,26,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.71938419342041,e51c15fb-a805-4e0d-816b-a9ee849be168,2023-09-28 04:26:48
falcon-7b,1,2,2,1,188,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.6061692237854,4ab356f1-e4fa-4304-9d47-daf17d1a0f87,2023-09-28 04:26:55
falcon-7b,1,2,2,1,48,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.618396282196045,f5d682ec-f1f3-45dc-95cf-7fbeaab3f90e,2023-09-28 04:27:00
falcon-7b,1,2,2,1,66,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.2010743618011475,4b089418-772a-4231-97f5-2200a715aa75,2023-09-28 04:27:05
falcon-7b,1,2,2,1,54,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.168229818344116,888fc52e-53a1-4112-ac41-fad28ce7d4be,2023-09-28 04:27:08
falcon-7b,1,2,2,1,72,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.549562215805054,4b15c885-1038-4305-913b-afa0b3792804,2023-09-28 04:27:14
falcon-7b,1,2,2,1,84,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.0226759910583496,ad9eabdb-e14a-4b2d-ae71-d908fb038170,2023-09-28 04:27:17
falcon-7b,1,2,2,1,45,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.416951417922974,30862fe7-12b9-4d61-9f3b-4e293c9959e8,2023-09-28 04:27:24
falcon-7b,1,2,2,1,201,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.029699087142944,2fc5ac80-ab3e-484b-9cb6-6edc3d8419d8,2023-09-28 04:27:31
falcon-7b,1,2,2,1,151,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.165597677230835,2cabef8d-778c-4f3a-bc1c-db159be95a0f,2023-09-28 04:27:37
falcon-7b,1,2,2,1,85,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.697994947433472,ce7a870f-7ac0-45e5-8bd4-07b53249eb26,2023-09-28 04:27:42
falcon-7b,1,2,2,1,86,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.2511508464813232,aa9e9fcf-f06c-4100-90d2-3fabb134cea4,2023-09-28 04:27:46
falcon-7b,1,2,2,1,247,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.675959825515747,4b08f257-5313-43a9-ad07-12bb465f4d3e,2023-09-28 04:27:48
falcon-7b,1,2,2,1,104,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.9463791847229,21bb5e4b-60c3-4f26-890f-9a51eeee4c33,2023-09-28 04:27:55
falcon-7b,1,2,2,1,35,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.333399534225464,7c230e4b-ed21-4cdf-b5ed-63621f83ca6c,2023-09-28 04:28:01
falcon-7b,1,2,2,1,48,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.098998785018921,62c86d95-bdde-4ae2-a5ff-91c0da167100,2023-09-28 04:28:07
falcon-7b,1,2,2,1,98,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.033844232559204,24c6cecd-ef58-4c41-aeac-34aebeb75693,2023-09-28 04:28:13
falcon-7b,1,2,2,1,171,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.159195184707642,ac032633-48f2-4b13-bda7-7de746e13209,2023-09-28 04:28:19
falcon-7b,1,2,2,1,40,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.1621019840240479,20ddae1e-d330-4ecd-8d09-582d438cbdf8,2023-09-28 04:28:02
falcon-7b,1,2,2,1,75,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.3535125255584717,23e7f1a6-490d-48cd-8329-b65429dc275b,2023-09-28 04:28:03
falcon-7b,1,2,2,1,557,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.196505546569824,f67f13bf-c0b1-4d8f-afdf-fbe3ccf8e423,2023-09-28 04:28:06
falcon-7b,1,2,2,1,406,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.57378888130188,d3a3ab5f-c6b9-47bf-8f83-eb2799468340,2023-09-28 04:28:11
falcon-7b,1,2,2,1,132,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.3508214950561523,7d58b74e-2b6d-4321-9e92-074ec2e910de,2023-09-28 04:28:13
falcon-7b,1,2,2,1,114,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.897707462310791,1e771dc7-6037-4ff4-9eab-b9e7703caa7b,2023-09-28 04:28:20
falcon-7b,1,2,2,1,65,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.683667421340942,5c74ddb8-d318-4eba-a506-0bf648532203,2023-09-28 04:28:27
falcon-7b,1,2,2,1,115,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.542103290557861,65b86757-ee0d-48df-8ba1-b636ecf358d5,2023-09-28 04:28:34
falcon-7b,1,2,2,1,98,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.135953426361084,02412ea3-fabd-42aa-b8e5-f1dc759874d9,2023-09-28 04:28:41
falcon-7b,1,2,2,1,134,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.852219820022583,2806994e-9185-4576-9475-65b3d605ee25,2023-09-28 04:28:42
falcon-7b,1,2,2,1,82,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.092642307281494,1819004a-269e-4eb2-8fc3-3e16c2244b2d,2023-09-28 04:28:48
falcon-7b,1,2,2,1,48,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.130342960357666,89b1c67a-cbad-4b7a-8c42-da59fa34a32d,2023-09-28 04:28:52
falcon-7b,1,2,2,1,62,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.011390686035156,83152667-ee8d-4756-af9a-d8168e39b9e9,2023-09-28 04:28:59
falcon-7b,1,2,2,1,455,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.99714469909668,56b125fc-7692-4fb7-8c45-68609158cbac,2023-09-28 04:29:04
falcon-7b,1,2,2,1,93,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.323119878768921,bc049ef4-f3e3-4820-98a3-e84ff9c2ace7,2023-09-28 04:29:11
falcon-7b,1,2,2,1,110,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.812555313110352,61fe38f9-22ed-4967-b5f5-66b377b2a081,2023-09-28 04:29:18
falcon-7b,1,2,2,1,80,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.750688552856445,da3f8b39-e0f4-4005-babe-b75269214174,2023-09-28 04:29:22
falcon-7b,1,2,2,1,158,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.99192214012146,a4b35a2a-7779-40e5-b2a7-373f97b16961,2023-09-28 04:29:27
falcon-7b,1,2,2,1,49,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.7840821743011475,5c53f487-cae8-4b62-9c30-6d8c50a8627b,2023-09-28 04:29:35
falcon-7b,1,2,2,1,69,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.7530949115753174,d69aada6-57ba-45d6-84d4-9b1729b4cc71,2023-09-28 04:29:39
falcon-7b,1,2,2,1,84,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.5680334568023682,18dd4d14-158e-49c7-afed-e85858004578,2023-09-28 04:29:41
falcon-7b,1,2,2,1,297,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.719913721084595,e030cc9b-9b48-49ec-bfff-8cad000aa581,2023-09-28 04:29:45
falcon-7b,1,2,2,1,87,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.214779853820801,0ae3ed2c-3b49-462d-ab71-452919c039a8,2023-09-28 04:29:47
falcon-7b,1,2,2,1,348,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.583134412765503,11521966-4b3c-4158-8409-06e1a55556ce,2023-09-28 04:29:51
falcon-7b,1,2,2,1,41,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.5089776515960693,a3c25721-e894-44f6-87a9-356f434e2de6,2023-09-28 04:29:55
falcon-7b,1,2,2,1,96,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.831650018692017,ecd1f686-fbfe-43c8-9963-2a0b87316551,2023-09-28 04:30:01
falcon-7b,1,2,2,1,57,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.4248170852661133,d0863db4-312c-40ee-8b7a-3bfb5c4d4f5a,2023-09-28 04:30:05
falcon-7b,1,2,2,1,82,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.602465391159058,0345c557-0544-43ef-bc88-9f66d2e5043f,2023-09-28 04:30:12
falcon-7b,1,2,2,1,51,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.4755401611328125,18d46947-d03b-4b2c-9fa8-79aa82a290c7,2023-09-28 04:30:17
falcon-7b,1,2,2,1,100,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.578110933303833,322b7402-9a61-485a-bcbc-8f41807dc1d5,2023-09-28 04:30:17
falcon-7b,1,2,2,1,69,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.2884836196899414,2f59aba3-8431-4419-aa56-fbc7925bc246,2023-09-28 04:30:20
falcon-7b,1,2,2,1,57,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.0413615703582764,ac490ac2-b25d-4b3b-a4f5-ae3233b986a3,2023-09-28 04:30:23
falcon-7b,1,2,2,1,39,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.867530584335327,3db1b1dc-9b7d-4d3d-b5f4-c011d662d702,2023-09-28 04:30:26
falcon-7b,1,2,2,1,34,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.7138614654541016,413c187a-6f3b-4db0-80fc-0465a4f6f6de,2023-09-28 04:30:28
falcon-7b,1,2,2,1,71,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.7682833671569824,c205e4b0-3735-48f8-a851-ab89997241cd,2023-09-28 04:30:32
falcon-7b,1,2,2,1,59,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.5965428352355957,dd3ba938-455c-4cf7-b913-e39788df831e,2023-09-28 04:30:36
falcon-7b,1,2,2,1,95,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.308748722076416,2bdc7a37-f470-429f-bd6d-7ae5a1547189,2023-09-28 04:30:43
falcon-7b,1,2,2,1,145,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.273765563964844,1e3604a9-fad4-4e8a-9f7b-0c8f3799030c,2023-09-28 04:30:49
falcon-7b,1,2,2,1,629,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.190707206726074,bad07cb3-34c5-434e-a7b9-35704e05c136,2023-09-28 04:30:53
falcon-7b,1,2,2,1,76,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.466342210769653,4785ac11-76d0-4ead-a36b-70065b5ed495,2023-09-28 04:30:57
falcon-7b,1,2,2,1,117,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.5662856101989746,4ba7b4d3-cd65-4a5b-a26c-2adfdaf8f354,2023-09-28 04:30:58
falcon-7b,1,2,2,1,302,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,5.479172706604004,e68c1be3-4408-4fcd-affc-c51f118e5865,2023-09-28 04:31:03
falcon-7b,1,2,2,1,77,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.5150341987609863,daf8aab4-5264-4dab-8cdc-6fce861faafb,2023-09-28 04:31:06
falcon-7b,1,2,2,1,92,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.138120651245117,7de83e05-be0e-4337-9c07-9b8b5277666a,2023-09-28 04:31:09
falcon-7b,1,2,2,1,93,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.768160581588745,5c4fc4aa-fe09-4e9a-bafc-13e1e424bcb8,2023-09-28 04:31:12
falcon-7b,1,2,2,1,55,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,0.9972167015075684,faa56092-1ca4-4d34-b1e7-eaf5b933d1d5,2023-09-28 04:31:13
falcon-7b,1,2,2,1,68,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.1406028270721436,6af6d658-a6e0-4cb5-a9ac-7a93829db644,2023-09-28 04:31:16
falcon-7b,1,2,2,1,137,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.1280457973480225,e3b73e21-9c85-486b-8c79-525905f55685,2023-09-28 04:31:19
falcon-7b,1,2,2,1,102,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.254094839096069,872715ee-76b9-44fd-8bc4-349f52712b80,2023-09-28 04:31:25
falcon-7b,1,2,2,1,72,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.1817264556884766,b691d283-05d9-4cf7-b130-b5481240080d,2023-09-28 04:31:26
falcon-7b,1,2,2,1,53,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.0577888488769531,279fa9d3-8289-487e-a028-232dd0ec25ba,2023-09-28 04:31:27
falcon-7b,1,2,2,1,60,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.0221288204193115,50544377-ba9e-4375-9401-1f678c91209b,2023-09-28 04:31:29
falcon-7b,1,2,2,1,68,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.242121458053589,3814c0b4-7847-4bea-89d0-7a45a9ee1547,2023-09-28 04:31:31
falcon-7b,1,2,2,1,94,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.678642988204956,9275c896-346f-407a-8ef5-79d79efa0332,2023-09-28 04:31:33
falcon-7b,1,2,2,1,78,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.4197235107421875,75833c57-71c5-4b44-87ed-a2519c76424a,2023-09-28 04:31:35
falcon-7b,1,2,2,1,40,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,1.1123297214508057,f0286fcc-23dc-4de8-beb8-45cea15c86e4,2023-09-28 04:28:20
falcon-7b,1,2,2,1,75,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.4675307273864746,9c7cf4bc-cd0a-440f-a8e4-48d6db80d4af,2023-09-28 04:28:22
falcon-7b,1,2,2,1,557,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,2.312605381011963,8f3cd13b-3884-4c99-a5d1-6f74244dd696,2023-09-28 04:28:25
falcon-7b,1,2,2,1,406,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.876966238021851,ff5849d7-d4c8-4b88-9908-994daecf2bd6,2023-09-28 04:28:30
falcon-7b,1,2,2,1,132,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,3.8597261905670166,aa0230ec-e256-4305-a668-5122e190d168,2023-09-28 04:28:34
falcon-7b,1,2,2,1,114,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.818926811218262,dffcd962-d34a-44ac-a2e7-2bf089de9380,2023-09-28 04:28:40
falcon-7b,1,2,2,1,65,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.997323274612427,88734cf3-268e-41f0-a56f-53a2937294ec,2023-09-28 04:28:45
falcon-7b,1,2,2,1,115,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.345615863800049,5dadad18-8198-46d7-8306-56d003cf08e5,2023-09-28 04:28:53
falcon-7b,1,2,2,1,98,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,7.086023330688477,f9b74f55-a33a-4e67-a644-1bc2cd335aa1,2023-09-28 04:29:00
falcon-7b,1,2,2,1,134,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,6.488452434539795,14779e60-9dfe-4dab-a966-3f181b907296,2023-09-28 04:29:06
falcon-7b,1,2,2,1,82,accelerate-naive-mp,none,bf16,Standard_NC48ads_A100_v4,4.159083127975464,11fcb594-8097-4cd1-acfd-4ec59d48332a,2023-09-28 04:29:10
